,cluster,word
6348,182,วิสัยทัศน์
6349,37,พิราลัย
6350,66,ฟีนิกซ์
6351,83,ไฮเปอร์
6352,14,กาตาร์
6353,22,ทัวร์นาเมนต์
6354,21,ลิสบอน
6355,71,นอร์ม็อง
6356,123,โจน
6357,126,สังวร
6358,78,พุกาม
6359,9,วัสสา
6360,78,ตองอู
6361,140,เหม็น
6362,111,อันโต
6363,135,พิพิธ
6364,43,สายอากาศ
6365,9,ตูม
6366,126,วุธ
6367,150,บาดาล
6368,12,กิก
6369,66,นายพราน
6370,16,ยโสธร
6371,150,บุปผา
6372,127,ราชลัญจกร
6373,143,เชกสเปียร์
6374,144,ดิวซ์
6375,148,ระคาย
6376,83,สแลม
6377,144,เตอ
6378,122,เท็ม
6379,64,เปน
6380,67,แปะ
6381,75,วาริ
6382,9,เสาธง
6383,123,วล
6384,33,พรหมจารี
6385,127,เกศา
6386,72,โนะบุนะงะ
6387,123,โฟร
6388,3,ร่น
6389,92,โกหก
6390,67,ประคอง
6391,66,ปลาทอง
6392,92,สมญานาม
6393,66,วานร
6394,140,นิ่ม
6395,137,ทอดทิ้ง
6396,99,เทีย
6397,143,บทเรียน
6398,36,วรรณะ
6399,9,คับแคบ
6400,41,รายจ่าย
6401,126,ชินวัตร
6402,100,ปรอท
6403,22,ฮอกกี้
6404,88,บัดนั้น
6405,4,เปโตร
6406,10,วิทยากร
6407,89,สมบูรณาญาสิทธิราชย์
6408,148,จีโนม
6409,124,โรคจิต
6410,12,ล็อต
6411,9,ปรัก
6412,42,ร่าเริง
6413,186,ยุทโธปกรณ์
6414,53,เห็นแก่
6415,14,คูเวต
6416,126,วัณ
6417,47,อดอยาก
6418,99,เกิล
6419,83,ออฟฟิศ
6420,186,ยานเกราะ
6421,14,เฮติ
6422,99,บอร์
6423,4,เฟรเดอริค
6424,53,ฮือ
6425,123,สมิธ
6426,111,ลาม
6427,66,ขลุ่ย
6428,100,เปื่อย
6429,64,เฉย
6430,119,ผู้คุม
6431,140,บ่ม
6432,150,ลิขิต
6433,22,สเกต
6434,130,พินาศ
6435,47,ปั่นป่วน
6436,47,แปรปรวน
6437,140,ปิ้ง
6438,100,พรุน
6439,129,พร้อมใจ
6440,111,สตู
6441,155,วัชพืช
6442,36,คอนแวนต์
6443,144,แบต
6444,61,เลขา
6445,17,ซิดนีย์
6446,72,จ๊ก
6447,92,ชมเชย
6448,136,โอษฐ์
6449,9,สมิง
6450,9,จำปา
6451,119,มือปืน
6452,88,ป็น
6453,143,คีตกวี
6454,123,เทรนเนอร์
6455,140,ตะเกียง
6456,58,หน้าท้อง
6457,126,วนา
6458,21,จาการ์ตา
6459,61,มนู
6460,64,ย่ำ
6461,144,นท
6462,199,ฮอลันดา
6463,182,สันติสุข
6464,64,ขำ
6465,100,ร่วน
6466,2,เดโม
6467,137,ประนีประนอม
6468,154,ผ้าใบ
6469,108,อุปโภค
6470,42,รสนิยม
6471,115,ดาดฟ้า
6472,3,กลิ้ง
6473,41,บำนาญ
6474,69,ฟาน
6475,140,มะลิ
6476,21,ฮานอย
6477,127,ไตรโลก
6478,132,ไป่
6479,126,ชาตรี
6480,72,ง่อ
6481,126,จารุ
6482,36,อัลกุรอาน
6483,149,ผกผัน
6484,140,เมนู
6485,122,มอนสเตอร์
6486,21,ไทเป
6487,67,ตอก
6488,10,สัตวแพทย์
6489,88,เฉก
6490,140,เงาะ
6491,148,สังกะสี
6492,126,รัตนา
6493,182,ทั้งมวล
6494,195,หลา
6495,79,อัฒจันทร์
6496,99,เรส
6497,111,งัน
6498,182,มานะ
6499,17,มะละกา
6500,64,ระย้า
6501,143,รามเกียรติ์
6502,57,ธรรมกาย
6503,66,มารวิชัย
6504,23,รือเบินส์
6505,81,แผนงาน
6506,96,รอบคอบ
6507,152,นำร่อง
6508,65,พราง
6509,149,บรรทัดฐาน
6510,199,บาหลี
6511,89,จักรวรรดินิยม
6512,123,แบ็ค
6513,119,พิฆาต
6514,9,เขิน
6515,186,ดินปืน
6516,140,มะนาว
6517,69,เล้ง
6518,67,ถัก
6519,142,จั่ว
6520,4,เลเนอร์
6521,119,แหก
6522,84,ภัตตาคาร
6523,66,ปี้
6524,148,บีตา
6525,88,ย่อยๆ
6526,121,กับข้าว
6527,4,ลูกยาเธอ
6528,126,อาภา
6529,67,โพก
6530,36,สิกขาบท
6531,16,มุกดาหาร
6532,88,เลนิน
6533,15,ซัดดัม
6534,111,กุก
6535,66,กะพง
6536,14,ตรินิแดด
6537,123,เบลล์
6538,64,ซึ้ง
6539,195,เยา
6540,36,ธุระ
6541,64,ทีหลัง
6542,9,คะนอง
6543,154,ขี้ผึ้ง
6544,25,ผอม
6545,143,เครื่องสาย
6546,126,จุฑา
6547,126,วชิราวุธ
6548,89,ปัญญาชน
6549,9,หลักเมือง
6550,119,วิวาท
6551,126,พินิต
6552,14,มอลตา
6553,182,พสกนิกร
6554,126,เกตุ
6555,127,สรีรางคาร
6556,152,กราฟิกส์
6557,126,รังสรรค์
6558,111,กาน
6559,88,อัลไซเมอร์
6560,8,สังสรรค์
6561,62,ฟิชชัน
6562,9,มาลัย
6563,126,ศิล
6564,88,เฟื่องฟู
6565,25,แกร่ง
6566,25,ซน
6567,126,ชาต
6568,127,ราหู
6569,182,ยืนหยัด
6570,132,เฉา
6571,100,ตกค้าง
6572,64,ล่ะ
6573,88,กระทู้
6574,1,ก่อนๆ
6575,115,รถม้า
6576,182,มารยาท
6577,127,นามาภิไธย
6578,83,เรด
6579,150,กัป
6580,150,เบื้องบน
6581,9,โมก
6582,195,วาร
6583,66,ผุด
6584,182,ร่วมใจ
6585,149,ปฏิ
6586,83,ลิสต์
6587,161,ย่น
6588,31,หงาย
6589,149,แคลคูลัส
6590,4,ดรูว์
6591,196,ยุยง
6592,126,ธุ
6593,29,ภาพพจน์
6594,144,เชล
6595,111,ลาบ
6596,14,ลัตเวีย
6597,83,เจ็ต
6598,31,แบ็ก
6599,99,ทิส
6600,36,โหร
6601,25,เซ็กซี่
6602,126,คร
6603,126,ยุคล
6604,152,ไอซี
6605,123,ต้าร์
6606,64,แปลกๆ
6607,149,ทฤษฏี
6608,22,สเก็ต
6609,12,ต้อ
6610,199,มัวร์
6611,147,ญัตติ
6612,126,นิจ
6613,126,อรรค
6614,126,ชวลิต
6615,4,โรลด์
6616,143,ปรมาจารย์
6617,66,บู่
6618,99,นัว
6619,123,แจ็ก
6620,143,คราฟท์
6621,9,เชี่ยว
6622,88,ไฟท์เตอร์ส
6623,144,เมท
6624,99,เรนจ์
6625,150,โคตร
6626,140,แช่แข็ง
6627,17,แมสซาชูเซตส์
6628,137,ไกล่เกลี่ย
6629,9,สาทร
6630,108,กสิกรรม
6631,147,นิติกรรม
6632,99,ดัล
6633,12,กรู
6634,88,เกียรติประวัติ
6635,64,เจ๋ง
6636,12,แคร์
6637,4,มาร์กาเร็ต
6638,149,คี่
6639,182,หนักแน่น
6640,143,อัตชีวประวัติ
6641,63,สมัญญา
6642,147,ร้องเรียน
6643,149,เอาต์พุต
6644,88,โรงพิมพ์
6645,14,ซาราวัก
6646,58,เกร็ง
6647,137,ชี้นำ
6648,123,วอร์
6649,150,ซาตาน
6650,30,ฮาร์วาร์ด
6651,66,สาก
6652,36,สิกขา
6653,123,อ้อน
6654,126,วัลย์
6655,43,ไดโอด
6656,64,ดีๆ
6657,9,เยื้อง
6658,88,เส้า
6659,64,ปลอบ
6660,111,ชี่
6661,152,ไดรฟ์
6662,154,บางๆ
6663,80,ชีวเคมี
6664,105,ไว้อาลัย
6665,47,แออัด
6666,69,ลี้
6667,72,นตั๋ง
6668,17,เทศาภิบาล
6669,126,ปิยะ
6670,16,พระตะบอง
6671,69,เบ้
6672,115,รันเวย์
6673,108,สาธารณประโยชน์
6674,47,ทุพภิกขภัย
6675,83,วอิคก์
6676,64,หมั่น
6677,99,มิกส์
6678,66,สาบ
6679,53,เพลิดเพลิน
6680,9,ไส
6681,88,ตลับ
6682,42,สีหน้า
6683,61,บพิธ
6684,15,พัลพาทีน
6685,88,เรือใบ
6686,88,ชิ่ง
6687,14,เอสโตเนีย
6688,17,อิมพีเรียล
6689,126,วโรรส
6690,144,เคอร์
6691,2,แอนิเมชั่น
6692,66,แมงกะพรุน
6693,2,เดินสาย
6694,162,ค่าง
6695,149,ตรรกศาสตร์
6696,14,แทนซาเนีย
6697,96,ช้าๆ
6698,41,สินเชื่อ
6699,150,เบื้องหน้า
6700,126,ไพร่
6701,36,สิทธัตถะ
6702,111,วารี
6703,9,อ้อ
6704,53,กระหาย
6705,105,บวงสรวง
6706,148,ตีบ
6707,22,ประเดิม
6708,17,ยอร์ก
6709,111,ฮับ
6710,57,กัสสปะ
6711,99,เรล
6712,121,มะเขือเทศ
6713,47,นองเลือด
6714,88,ศัลยกรรม
6715,133,เคย์
6716,148,คอเลสเตอรอล
6717,149,เฉื่อย
6718,92,ปรากฎ
6719,99,ไรต์
6720,126,อมร
6721,15,สมุหนายก
6722,111,มัม
6723,14,โอมาน
6724,123,มง
6725,111,พอน
6726,83,เทิล
6727,3,กรีด
6728,88,ภาพลวงตา
6729,129,ประชัน
6730,53,โศกเศร้า
6731,148,แคปซูล
6732,148,ลูกโซ่
6733,88,คะเน
6734,64,เสียที
6735,83,ดอม
6736,138,เชลยศึก
6737,36,มรรค
6738,195,สัจ
6739,10,โอสถ
6740,126,วนาราม
6741,14,ปัญจาบ
6742,17,ฮับส์บูร์ก
6743,122,เบจิต้า
6744,88,อธิกสุรทิน
6745,3,สาด
6746,88,คนใช้
6747,99,ลเลอร์
6748,126,อุทัย
6749,152,เอนจิน
6750,64,เผลอ
6751,2,เซนเตอร์
6752,140,ก๋วยเตี๋ยว
6753,137,เยียวยา
6754,47,ผันแปร
6755,62,โอโซน
6756,100,กลบ
6757,25,ผู้ดี
6758,187,คทา
6759,53,ริษยา
6760,111,นัง
6761,88,วุฒิสมาชิก
6762,123,เลี่ยม
6763,36,ชินโต
6764,9,เพลิน
6765,148,อนุมูล
6766,152,โมดูล
6767,161,ขรุขระ
6768,16,สิงห์บุรี
6769,137,ปรปักษ์
6770,123,เยิร์น
6771,58,พังผืด
6772,126,อนันต
6773,9,ย้อย
6774,88,เสนาสนะ
6775,88,ทัก
6776,111,พิน
6777,132,เฉียน
6778,132,ซือ
6779,14,อุรุกวัย
6780,2,ผับ
6781,99,เบิร์ก
6782,9,อัมพร
6783,148,กรัม
6784,150,สิ่งศักดิ์สิทธิ์
6785,148,ส่วนเกิน
6786,74,ฟุกุชิมะ
6787,140,ขบ
6788,147,ศาลอุทธรณ์
6789,69,ฮย็อน
6790,9,ค้อ
6791,64,ทำท่า
6792,140,ชาม
6793,99,ทอร์
6794,121,ไอศกรีม
6795,69,อึน
6796,126,สีห์
6797,4,ฌู
6798,154,จำหลัก
6799,111,เฟรนช์
6800,149,เลขคณิต
6801,88,สังเขป
6802,99,โน่
6803,182,กระจ่าง
6804,129,บาดหมาง
6805,129,ไล่เลี่ย
6806,149,ฮับเบิล
6807,149,อุปทาน
6808,58,สะโพก
6809,88,พระนางเจ้าฯ
6810,71,เชียเนีย
6811,123,อธรรม
6812,9,เรียงราย
6813,25,อนาจาร
6814,88,ตั้ม
6815,47,ขัดข้อง
6816,119,สารวัตร
6817,99,เด็น
6818,148,รังไข่
6819,150,ทวย
6820,149,เชิงกล
6821,148,คาร์โบไฮเดรต
6822,119,โหด
6823,100,หลอมเหลว
6824,9,วังหน้า
6825,126,เขม
6826,127,ราชกิจ
6827,83,ไวต์
6828,61,โศก
6829,69,ฮง
6830,182,มุ่งหวัง
6831,2,ฮอลลีวู้ด
6832,64,เปลี่ยนใจ
6833,84,แฟรนไชส์
6834,88,เซลเซียส
6835,67,ขึง
6836,88,ประจวบ
6837,136,ปราบดาภิเษก
6838,187,กรงเล็บ
6839,9,ประดู่
6840,127,ราชหัตถเลขา
6841,123,เมย์
6842,3,กระเด็น
6843,3,ถีบ
6844,137,ข่มเหง
6845,150,ขลัง
6846,9,มหาชัย
6847,143,ลแตร์
6848,88,สมาคมฯ
6849,88,ไตรมาส
6850,96,ราบคาบ
6851,88,น้องใหม่
6852,144,จิบ
6853,42,ขบขัน
6854,132,ลิ้ม
6855,17,มิชิแกน
6856,65,พยุง
6857,148,สุกร
6858,12,เก้
6859,149,สเกล
6860,47,ตระหนก
6861,9,ฝาย
6862,149,แรงดึงดูด
6863,195,เจือ
6864,69,หอง
6865,143,หนังตะลุง
6866,143,ทั้งเพ
6867,9,ประชาบาล
6868,83,โบว์
6869,150,อาถรรพ์
6870,61,พิมล
6871,9,พัทธสีมา
6872,199,เดนส์
6873,99,อล
6874,137,บดบัง
6875,67,ตาข่าย
6876,123,แลบ
6877,129,เลิกรา
6878,83,นิกซ์
6879,124,ผื่น
6880,41,ทุนทรัพย์
6881,137,ด้าว
6882,126,มาตุ
6883,47,ปราชัย
6884,10,ราชบัณฑิต
6885,67,ทรงเครื่อง
6886,123,น่อน
6887,9,เรือสำเภา
6888,66,ตุ่น
6889,127,ขรรค์
6890,88,เฮเลน
6891,88,จุฬาฯ
6892,88,มรณกรรม
6893,53,เห็นใจ
6894,121,เครื่องปรุง
6895,88,ไอเดีย
6896,149,มุมฉาก
6897,62,ไอเสีย
6898,53,อนุเคราะห์
6899,36,แม่ชี
6900,69,ทง
6901,195,พณิช
6902,111,เกส
6903,137,เบียดเบียน
6904,9,ตาด
6905,67,นิรภัย
6906,126,บดินทร์
6907,126,สกล
6908,64,บ่
